userid,version,sum_gamerounds,retention_1,retention_7,user_spend
50467,North Atlantic,14,False,True,16.94
50472,North Atlantic,4,False,False,18.59
50473,North Atlantic,371,True,True,20.75
50474,North Atlantic,2,False,False,17.67
50475,North Atlantic,5,False,False,14.58
50476,North Atlantic,24,True,False,15.74
50479,North Atlantic,9,False,False,14.97
50480,North Atlantic,76,True,True,12.48
50481,North Atlantic,146,True,True,12.43
50482,North Atlantic,7,False,False,15.62
50486,North Atlantic,13,False,False,15.58
50487,North Atlantic,70,True,True,17.42
50489,North Atlantic,3,False,False,12.57
50492,North Atlantic,6,False,False,13.59
50493,North Atlantic,4,False,False,15.77
50494,North Atlantic,109,True,True,8.82
50495,North Atlantic,46,True,False,12.72
50499,North Atlantic,16,False,False,10.91
50500,North Atlantic,18,False,False,11.09
50501,North Atlantic,2,False,False,11.49
50505,North Atlantic,302,True,True,13.33
50506,North Atlantic,234,True,False,18.17
50508,North Atlantic,91,True,False,16.08
50509,North Atlantic,1,False,False,15.57
50510,North Atlantic,0,False,False,17.15
50514,North Atlantic,7,False,False,17.43
50516,North Atlantic,5,True,False,13.84
50518,North Atlantic,40,True,False,15.0
50524,North Atlantic,65,True,False,13.92
50527,North Atlantic,0,False,False,12.09
50528,North Atlantic,20,False,False,13.33
50531,North Atlantic,289,True,True,8.71
50532,North Atlantic,13,False,False,12.78
50534,North Atlantic,62,True,False,13.98
50536,North Atlantic,24,True,False,19.67
50537,North Atlantic,1,False,False,18.54
50542,North Atlantic,90,False,True,16.57
50543,North Atlantic,24,False,False,14.57
50544,North Atlantic,0,False,False,10.67
50546,North Atlantic,24,True,False,15.04
50547,North Atlantic,7,False,False,8.71
50549,North Atlantic,5,False,False,16.96
50552,North Atlantic,479,True,True,13.79
50553,North Atlantic,4,False,False,10.58
50555,North Atlantic,16,True,False,12.63
50559,North Atlantic,37,False,False,19.17
50561,North Atlantic,8,False,False,15.85
50562,North Atlantic,32,False,False,18.38
50564,North Atlantic,10,False,False,15.37
50565,North Atlantic,2,False,False,12.98
50566,North Atlantic,7,False,False,13.27
50569,North Atlantic,743,True,True,17.65
50570,North Atlantic,9,False,False,13.68
50572,North Atlantic,10,True,False,14.83
50573,North Atlantic,1,False,False,13.2
50575,North Atlantic,2,False,False,16.57
50577,North Atlantic,16,False,False,12.69
50578,North Atlantic,16,True,False,15.47
50581,North Atlantic,1,False,False,14.98
50583,North Atlantic,236,True,True,15.85
50586,North Atlantic,26,True,True,16.04
50588,North Atlantic,29,False,False,16.83
50589,North Atlantic,19,False,False,16.96
50590,North Atlantic,2,False,False,17.55
50593,North Atlantic,123,True,True,16.91
50596,North Atlantic,2,False,False,18.0
50597,North Atlantic,36,True,False,13.95
50599,North Atlantic,9,False,False,18.8
50601,North Atlantic,29,True,False,9.49
50602,North Atlantic,9,False,False,9.51
50604,North Atlantic,123,True,False,13.49
50605,North Atlantic,156,True,False,13.66
50607,North Atlantic,3,False,False,15.08
50608,North Atlantic,39,True,False,16.54
50610,North Atlantic,2,False,False,13.41
50611,North Atlantic,9,False,False,22.74
50614,North Atlantic,35,True,True,18.75
50615,North Atlantic,84,True,False,12.68
50621,North Atlantic,293,False,True,21.94
50622,North Atlantic,13,False,False,12.93
50623,North Atlantic,15,False,False,18.23
50624,North Atlantic,2,False,False,14.35
50625,North Atlantic,25,True,False,14.05
50627,North Atlantic,173,False,True,16.09
50631,North Atlantic,21,True,False,13.06
50633,North Atlantic,19,False,False,20.68
50634,North Atlantic,10,False,False,12.6
50635,North Atlantic,89,True,True,16.37
50637,North Atlantic,58,True,False,13.86
50638,North Atlantic,2,False,False,22.9
50639,North Atlantic,9,False,False,13.8
50640,North Atlantic,2,False,False,12.89
50645,North Atlantic,66,True,False,16.44
50647,North Atlantic,125,True,False,14.25
50650,North Atlantic,0,False,False,14.39
50654,North Atlantic,3,False,False,18.61
50656,North Atlantic,79,True,False,14.5
50657,North Atlantic,60,True,False,20.57
50661,North Atlantic,20,True,False,11.58
50666,North Atlantic,5,False,False,12.68
50668,North Atlantic,10,False,False,19.89
50669,North Atlantic,103,True,False,16.08
50670,North Atlantic,73,True,False,13.54
50671,North Atlantic,24,True,False,12.35
50672,North Atlantic,787,True,True,12.06
50675,North Atlantic,11,True,False,13.72
50676,North Atlantic,4,False,False,17.11
50677,North Atlantic,5,False,False,13.68
50678,North Atlantic,9,False,False,13.66
50679,North Atlantic,149,True,False,9.91
50681,North Atlantic,338,True,False,16.38
50682,North Atlantic,7,False,False,16.11
50683,North Atlantic,6,False,False,16.23
50687,North Atlantic,0,False,False,16.09
50689,North Atlantic,7,False,False,11.11
50690,North Atlantic,3,False,False,14.18
50691,North Atlantic,98,True,True,15.66
50694,North Atlantic,0,False,False,13.99
50695,North Atlantic,195,True,True,15.74
50696,North Atlantic,27,False,False,16.44
50698,North Atlantic,98,True,False,16.7
50699,North Atlantic,1,False,False,18.91
50703,North Atlantic,336,True,True,14.41
50705,North Atlantic,4,False,False,12.26
50706,North Atlantic,0,False,False,12.52
50707,North Atlantic,37,True,False,10.89
50709,North Atlantic,84,True,True,16.33
50710,North Atlantic,491,True,True,13.87
50711,North Atlantic,18,False,False,10.36
50712,North Atlantic,15,False,False,17.68
50714,North Atlantic,38,False,False,16.99
50717,North Atlantic,5,False,False,12.65
50719,North Atlantic,13,False,False,16.82
50720,North Atlantic,246,False,True,10.48
50721,North Atlantic,11,True,False,18.76
50722,North Atlantic,122,False,False,19.47
50723,North Atlantic,3,False,False,18.47
50724,North Atlantic,2,False,False,15.63
50725,North Atlantic,337,True,True,16.7
50729,North Atlantic,5,False,True,11.61
50732,North Atlantic,147,True,False,13.63
50733,North Atlantic,10,False,False,14.1
50734,North Atlantic,23,False,True,11.02
50735,North Atlantic,35,True,False,13.0
50737,North Atlantic,4,False,False,15.84
50738,North Atlantic,169,True,True,12.4
50742,North Atlantic,177,True,True,12.88
50744,North Atlantic,4,False,False,14.12
50745,North Atlantic,52,False,False,13.97
50748,North Atlantic,3,False,False,16.59
50749,North Atlantic,1,False,False,15.29
50752,North Atlantic,15,False,False,13.69
50756,North Atlantic,32,True,False,13.09
50758,North Atlantic,3,False,False,9.12
50759,North Atlantic,281,True,True,15.14
50760,North Atlantic,125,True,False,11.25
50761,North Atlantic,0,False,False,15.14
50763,North Atlantic,168,True,False,17.57
50764,North Atlantic,4,False,False,13.46
50766,North Atlantic,47,True,False,11.19
50767,North Atlantic,32,False,False,13.93
50769,North Atlantic,1,False,False,14.62
50771,North Atlantic,58,True,False,18.04
50773,North Atlantic,11,False,False,12.84
50775,North Atlantic,10,False,False,15.05
50778,North Atlantic,12,False,False,15.2
50779,North Atlantic,7,False,False,16.25
50781,North Atlantic,14,False,False,12.7
50783,North Atlantic,3,False,False,11.15
50784,North Atlantic,10,False,False,12.16
50789,North Atlantic,2,False,False,13.35
50791,North Atlantic,54,False,False,10.83
50799,North Atlantic,531,True,True,13.07
50801,North Atlantic,10,True,False,11.06
50803,North Atlantic,4,False,False,16.37
50805,North Atlantic,0,False,False,16.44
50806,North Atlantic,4,False,False,15.23
50807,North Atlantic,6,False,False,15.56
50808,North Atlantic,2,False,False,14.64
50812,North Atlantic,5,False,False,14.18
50814,North Atlantic,82,False,False,15.73
50817,North Atlantic,64,False,True,15.72
50818,North Atlantic,46,False,False,15.79
50820,North Atlantic,10,False,False,16.36
50823,North Atlantic,146,True,False,13.72
50824,North Atlantic,12,False,False,11.61
50825,North Atlantic,5,False,False,16.4
50826,North Atlantic,44,True,False,17.39
50828,North Atlantic,0,False,False,9.98
50830,North Atlantic,66,True,True,13.92
50834,North Atlantic,24,False,False,11.35
50835,North Atlantic,4,False,False,17.64
50836,North Atlantic,14,False,False,16.2
50837,North Atlantic,6,False,False,18.22
50841,North Atlantic,89,False,False,12.84
50842,North Atlantic,1,False,False,16.31
50846,North Atlantic,0,False,False,19.21
50848,North Atlantic,0,False,False,11.64
50850,North Atlantic,255,True,True,15.28
50851,North Atlantic,0,False,False,15.09
50853,North Atlantic,28,False,True,15.79
50854,North Atlantic,36,True,False,14.58
50856,North Atlantic,4,False,False,15.77
50859,North Atlantic,2,False,False,17.63
50863,North Atlantic,7,False,False,9.81
50864,North Atlantic,66,False,False,15.21
50865,North Atlantic,25,True,False,13.77
50867,North Atlantic,165,True,True,14.96
50872,North Atlantic,22,False,False,12.72
50873,North Atlantic,57,True,False,11.53
50876,North Atlantic,57,True,False,15.39
50878,North Atlantic,64,True,False,15.04
50879,North Atlantic,1,False,False,16.81
50880,North Atlantic,42,True,False,21.17
50884,North Atlantic,2,False,False,16.15
50885,North Atlantic,5,True,False,12.74
50887,North Atlantic,23,True,False,19.52
50893,North Atlantic,1,False,False,11.19
50896,North Atlantic,18,False,False,13.36
50900,North Atlantic,126,True,True,12.05
50905,North Atlantic,6,False,False,13.53
50908,North Atlantic,12,False,True,14.84
50914,North Atlantic,46,True,False,13.31
50916,North Atlantic,48,True,False,15.52
50917,North Atlantic,59,True,False,13.15
50919,North Atlantic,65,True,False,18.26
50920,North Atlantic,4,False,False,17.82
50921,North Atlantic,52,True,True,16.05
50922,North Atlantic,363,True,False,14.22
50925,North Atlantic,0,False,False,11.03
50926,North Atlantic,12,False,False,14.91
50927,North Atlantic,6,False,False,16.94
50931,North Atlantic,11,False,False,16.52
50932,North Atlantic,113,True,True,16.33
50933,North Atlantic,0,False,False,12.2
50939,North Atlantic,6,False,False,10.69
50941,North Atlantic,5,False,False,11.67
50942,North Atlantic,45,False,False,16.42
50944,North Atlantic,3,False,False,15.31
50945,North Atlantic,72,False,True,15.34
50947,North Atlantic,44,True,True,12.32
50948,North Atlantic,35,True,False,16.17
50949,North Atlantic,3,False,False,16.79
50950,North Atlantic,19,False,False,19.63
50951,North Atlantic,138,True,True,14.11
50956,North Atlantic,223,True,True,17.35
50960,North Atlantic,39,True,False,16.26
50961,North Atlantic,60,True,True,15.88
50966,North Atlantic,1,False,False,22.94
50969,North Atlantic,116,False,True,17.73
50970,North Atlantic,6,False,False,13.02
50972,North Atlantic,7,False,False,19.9
50973,North Atlantic,53,False,False,12.24
50974,North Atlantic,10,True,False,12.2
50976,North Atlantic,22,False,False,18.6
50978,North Atlantic,10,False,False,20.13
50982,North Atlantic,83,False,True,17.87
50984,North Atlantic,150,True,True,11.18
50985,North Atlantic,115,True,True,16.59
50986,North Atlantic,71,True,False,13.98
50989,North Atlantic,54,False,False,15.8
50994,North Atlantic,5,True,False,14.28
50996,North Atlantic,158,True,True,14.46
50997,North Atlantic,225,True,True,13.77
51001,North Atlantic,17,True,False,11.02
51003,North Atlantic,1,False,False,14.55
51004,North Atlantic,0,False,False,17.82
51007,North Atlantic,2,False,False,11.76
51008,North Atlantic,23,False,False,14.56
51014,North Atlantic,19,True,False,15.59
51015,North Atlantic,3,False,False,17.55
51017,North Atlantic,68,False,True,19.8
51019,North Atlantic,7,False,False,15.66
51020,North Atlantic,112,True,False,17.45
51022,North Atlantic,19,False,True,11.67
51023,North Atlantic,40,True,False,14.72
51025,North Atlantic,66,True,False,14.49
51029,North Atlantic,11,False,False,10.93
51030,North Atlantic,94,True,False,20.84
51032,North Atlantic,74,False,True,15.67
51035,North Atlantic,31,True,True,13.89
51037,North Atlantic,28,False,False,16.23
51038,North Atlantic,89,False,False,12.73
51039,North Atlantic,3,False,False,12.85
51040,North Atlantic,33,False,False,10.39
51042,North Atlantic,55,True,False,18.62
51044,North Atlantic,43,False,False,14.95
51045,North Atlantic,14,True,False,12.87
51046,North Atlantic,115,False,False,17.44
51050,North Atlantic,3,False,False,11.05
51054,North Atlantic,0,False,False,15.7
51055,North Atlantic,107,True,True,16.66
51057,North Atlantic,1,False,False,11.49
51059,North Atlantic,11,True,False,16.46
51060,North Atlantic,86,True,False,15.09
51061,North Atlantic,9,False,False,10.64
51062,North Atlantic,66,True,True,16.45
51065,North Atlantic,11,True,False,17.36
51066,North Atlantic,5,False,False,13.13
51070,North Atlantic,19,True,False,16.17
51071,North Atlantic,134,True,True,12.53
51072,North Atlantic,12,False,False,14.12
51073,North Atlantic,1,False,False,20.25
51074,North Atlantic,1,False,False,13.0
51075,North Atlantic,5,True,False,15.06
51076,North Atlantic,10,True,False,21.55
51077,North Atlantic,310,True,True,17.77
51078,North Atlantic,1,False,False,9.62
51079,North Atlantic,20,True,False,15.81
51080,North Atlantic,66,False,False,12.39
51085,North Atlantic,16,False,False,16.6
51091,North Atlantic,5,True,True,15.88
51092,North Atlantic,15,False,False,16.03
51096,North Atlantic,12,False,False,11.85
51097,North Atlantic,1,False,False,19.39
51098,North Atlantic,2,False,False,19.09
51099,North Atlantic,5,False,False,17.33
51101,North Atlantic,50,True,False,16.57
51104,North Atlantic,0,True,False,14.39
51106,North Atlantic,16,False,False,11.92
51109,North Atlantic,2,False,False,16.67
51111,North Atlantic,16,False,False,16.04
51113,North Atlantic,99,True,True,13.47
51114,North Atlantic,1,False,False,15.61
51115,North Atlantic,11,False,False,19.14
51116,North Atlantic,98,True,False,21.28
51117,North Atlantic,2,False,False,14.47
51120,North Atlantic,1,False,False,14.77
51121,North Atlantic,3,False,False,10.07
51123,North Atlantic,69,True,False,15.13
51124,North Atlantic,32,True,False,14.79
51125,North Atlantic,143,False,False,15.62
51128,North Atlantic,4,False,False,16.71
51129,North Atlantic,180,True,True,11.17
51133,North Atlantic,32,True,False,14.62
51135,North Atlantic,253,True,True,15.16
51138,North Atlantic,145,True,True,17.6
51139,North Atlantic,2,False,False,12.37
51140,North Atlantic,6,False,False,14.89
51141,North Atlantic,32,False,True,15.45
51144,North Atlantic,96,True,False,20.26
51147,North Atlantic,73,False,False,13.16
51148,North Atlantic,3,False,False,16.66
51151,North Atlantic,11,False,False,11.69
51152,North Atlantic,8,True,False,14.68
51155,North Atlantic,1,False,False,14.81
51159,North Atlantic,22,False,False,19.96
51160,North Atlantic,10,True,False,18.53
51170,North Atlantic,71,True,False,15.2
51172,North Atlantic,222,True,True,13.24
51173,North Atlantic,17,False,False,10.65
51175,North Atlantic,21,True,False,16.66
51177,North Atlantic,0,False,False,14.42
51178,North Atlantic,12,True,False,15.69
51179,North Atlantic,18,False,False,16.72
51181,North Atlantic,21,False,False,15.31
51183,North Atlantic,3,False,False,15.24
51184,North Atlantic,39,True,False,16.72
51187,North Atlantic,25,True,False,10.12
51188,North Atlantic,4,False,False,17.44
51189,North Atlantic,73,True,False,13.45
51192,North Atlantic,6,True,False,16.2
51193,North Atlantic,3,False,False,13.57
51196,North Atlantic,5,True,False,19.25
51198,North Atlantic,70,True,True,12.04
51200,North Atlantic,4,False,False,13.31
51201,North Atlantic,26,False,True,13.28
51202,North Atlantic,2,False,False,18.21
51203,North Atlantic,76,True,False,15.12
51204,North Atlantic,0,False,False,16.01
51207,North Atlantic,14,True,False,13.17
51209,North Atlantic,3,False,False,14.88
51210,North Atlantic,6,False,False,14.6
51213,North Atlantic,9,False,False,17.61
